CSA,CBSA,MDIV,STCOU,NAME,LSAD,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022
522,,,,"Springfield-Jacksonville-Lincoln, IL",Combined Statistical Area,308515,308021,306751,304681,-494,-1270,-2070
522,27300,,,"Jacksonville, IL",Micropolitan Statistical Area,37864,37779,37454,36999,-85,-325,-455
522,27300,,17137,"Morgan County, IL",County or equivalent,32917,32838,32599,32209,-79,-239,-390
522,27300,,17171,"Scott County, IL",County or equivalent,4947,4941,4855,4790,-6,-86,-65
522,30660,,,"Lincoln, IL",Micropolitan Statistical Area,27986,27899,27970,27591,-87,71,-379
522,30660,,17107,"Logan County, IL",County or equivalent,27986,27899,27970,27591,-87,71,-379
522,44100,,,"Springfield, IL",Metropolitan Statistical Area,208634,208393,207606,206655,-241,-787,-951
522,44100,,17129,"Menard County, IL",County or equivalent,12296,12271,12184,12121,-25,-87,-63
522,44100,,17167,"Sangamon County, IL",County or equivalent,196338,196122,195422,194534,-216,-700,-888
522,45380,,,"Taylorville, IL",Micropolitan Statistical Area,34031,33950,33721,33436,-81,-229,-285
522,45380,,17021,"Christian County, IL",County or equivalent,34031,33950,33721,33436,-81,-229,-285
524,,,,"State College-DuBois, PA",Combined Statistical Area,238727,238400,236323,236329,-327,-2077,6
524,20180,,,"DuBois, PA",Micropolitan Statistical Area,80564,80438,78333,77904,-126,-2105,-429
524,20180,,42033,"Clearfield County, PA",County or equivalent,80564,80438,78333,77904,-126,-2105,-429
524,44300,,,"State College, PA",Metropolitan Statistical Area,158163,157962,157990,158425,-201,28,435
524,44300,,42027,"Centre County, PA",County or equivalent,158163,157962,157990,158425,-201,28,435
525,,,,"Steamboat Springs-Craig, CO",Combined Statistical Area,38115,38093,38211,38184,-22,118,-27
525,18780,,,"Craig, CO",Micropolitan Statistical Area,13291,13264,13155,13177,-27,-109,22
525,18780,,8081,"Moffat County, CO",County or equivalent,13291,13264,13155,13177,-27,-109,22
525,44460,,,"Steamboat Springs, CO",Micropolitan Statistical Area,24824,24829,25056,25007,5,227,-49
525,44460,,8107,"Routt County, CO",County or equivalent,24824,24829,25056,25007,5,227,-49
532,,,,"Syracuse-Auburn, NY",Combined Statistical Area,738307,735881,733406,728631,-2426,-2475,-4775
532,12180,,,"Auburn, NY",Micropolitan Statistical Area,76251,76198,75791,74998,-53,-407,-793
532,12180,,36011,"Cayuga County, NY",County or equivalent,76251,76198,75791,74998,-53,-407,-793
532,45060,,,"Syracuse, NY",Metropolitan Statistical Area,662056,659683,657615,653633,-2373,-2068,-3982
532,45060,,36053,"Madison County, NY",County or equivalent,68012,67927,67397,67097,-85,-530,-300
532,45060,,36067,"Onondaga County, NY",County or equivalent,476511,474316,472094,468249,-2195,-2222,-3845
532,45060,,36075,"Oswego County, NY",County or equivalent,117533,117440,118124,118287,-93,684,163
534,,,,"Toledo-Findlay-Tiffin, OH",Combined Statistical Area,835498,834858,830812,828544,-640,-4046,-2268
534,22300,,,"Findlay, OH",Micropolitan Statistical Area,74926,74930,74775,74861,4,-155,86
534,22300,,39063,"Hancock County, OH",County or equivalent,74926,74930,74775,74861,4,-155,86
534,23380,,,"Fremont, OH",Micropolitan Statistical Area,58900,58865,58763,58667,-35,-102,-96
534,23380,,39143,"Sandusky County, OH",County or equivalent,58900,58865,58763,58667,-35,-102,-96
534,45660,,,"Tiffin, OH",Micropolitan Statistical Area,55080,55051,54954,54632,-29,-97,-322
534,45660,,39147,"Seneca County, OH",County or equivalent,55080,55051,54954,54632,-29,-97,-322
534,45780,,,"Toledo, OH",Metropolitan Statistical Area,646592,646012,642320,640384,-580,-3692,-1936
534,45780,,39051,"Fulton County, OH",County or equivalent,42713,42643,42473,42171,-70,-170,-302
534,45780,,39095,"Lucas County, OH",County or equivalent,431273,430834,429360,426643,-439,-1474,-2717
534,45780,,39123,"Ottawa County, OH",County or equivalent,40355,40287,40156,39978,-68,-131,-178
534,45780,,39173,"Wood County, OH",County or equivalent,132251,132248,130331,131592,-3,-1917,1261
536,,,,"Tucson-Nogales, AZ",Combined Statistical Area,1091099,1092880,1096929,1106356,1781,4049,9427
536,35700,,,"Nogales, AZ",Micropolitan Statistical Area,47665,47705,48034,48759,40,329,725
536,35700,,4023,"Santa Cruz County, AZ",County or equivalent,47665,47705,48034,48759,40,329,725
536,46060,,,"Tucson, AZ",Metropolitan Statistical Area,1043434,1045175,1048895,1057597,1741,3720,8702
536,46060,,4019,"Pima County, AZ",County or equivalent,1043434,1045175,1048895,1057597,1741,3720,8702
538,,,,"Tulsa-Muskogee-Bartlesville, OK",Combined Statistical Area,1134132,1136117,1144709,1153719,1985,8592,9010
538,12780,,,"Bartlesville, OK",Micropolitan Statistical Area,52452,52604,52857,53242,152,253,385
538,12780,,40147,"Washington County, OK",County or equivalent,52452,52604,52857,53242,152,253,385
538,34780,,,"Muskogee, OK",Micropolitan Statistical Area,66344,66241,66255,66354,-103,14,99
538,34780,,40101,"Muskogee County, OK",County or equivalent,66344,66241,66255,66354,-103,14,99
538,46140,,,"Tulsa, OK",Metropolitan Statistical Area,1015336,1017272,1025597,1034123,1936,8325,8526
538,46140,,40037,"Creek County, OK",County or equivalent,71753,71837,72186,72699,84,349,513
538,46140,,40111,"Okmulgee County, OK",County or equivalent,36706,36686,36827,36990,-20,141,163
538,46140,,40113,"Osage County, OK",County or equivalent,45823,45778,45868,45839,-45,90,-29
538,46140,,40117,"Pawnee County, OK",County or equivalent,15551,15552,15761,15757,1,209,-4
538,46140,,40131,"Rogers County, OK",County or equivalent,95245,95387,96796,98836,142,1409,2040
538,46140,,40143,"Tulsa County, OK",County or equivalent,669272,670653,673961,677358,1381,3308,3397
538,46140,,40145,"Wagoner County, OK",County or equivalent,80986,81379,84198,86644,393,2819,2446
539,,,,"Tupelo-Corinth, MS",Combined Statistical Area,198143,198055,197595,197247,-88,-460,-348
539,18420,,,"Corinth, MS",Micropolitan Statistical Area,34743,34727,34429,34204,-16,-298,-225
539,18420,,28003,"Alcorn County, MS",County or equivalent,34743,34727,34429,34204,-16,-298,-225
539,46180,,,"Tupelo, MS",Micropolitan Statistical Area,163400,163328,163166,163043,-72,-162,-123
539,46180,,28057,"Itawamba County, MS",County or equivalent,23861,23862,23866,23903,1,4,37
539,46180,,28081,"Lee County, MS",County or equivalent,83347,83310,83043,82959,-37,-267,-84
539,46180,,28115,"Pontotoc County, MS",County or equivalent,31192,31194,31336,31389,2,142,53
539,46180,,28117,"Prentiss County, MS",County or equivalent,25000,24962,24921,24792,-38,-41,-129
540,,,,"Tyler-Jacksonville, TX",Combined Statistical Area,283895,284683,288277,293567,788,3594,5290
540,27380,,,"Jacksonville, TX",Micropolitan Statistical Area,50411,50488,51163,51645,77,675,482
540,27380,,48073,"Cherokee County, TX",County or equivalent,50411,50488,51163,51645,77,675,482
540,46340,,,"Tyler, TX",Metropolitan Statistical Area,233484,234195,237114,241922,711,2919,4808
540,46340,,48423,"Smith County, TX",County or equivalent,233484,234195,237114,241922,711,2919,4808
544,,,,"Victoria-Port Lavaca, TX",Combined Statistical Area,118443,118387,117841,117902,-56,-546,61
544,38920,,,"Port Lavaca, TX",Micropolitan Statistical Area,20105,20063,19798,19706,-42,-265,-92
544,38920,,48057,"Calhoun County, TX",County or equivalent,20105,20063,19798,19706,-42,-265,-92
544,47020,,,"Victoria, TX",Metropolitan Statistical Area,98338,98324,98043,98196,-14,-281,153
544,47020,,48175,"Goliad County, TX",County or equivalent,7018,7021,7146,7131,3,125,-15
544,47020,,48469,"Victoria County, TX",County or equivalent,91320,91303,90897,91065,-17,-406,168
545,,,,"Virginia Beach-Norfolk, VA-NC",Combined Statistical Area,1890167,1891715,1897323,1898944,1548,5608,1621
545,21020,,,"Elizabeth City, NC",Micropolitan Statistical Area,53574,53593,53872,54148,19,279,276
545,21020,,37139,"Pasquotank County, NC",County or equivalent,40568,40577,40746,40938,9,169,192
545,21020,,37143,"Perquimans County, NC",County or equivalent,13006,13016,13126,13210,10,110,84
545,28620,,,"Kill Devil Hills, NC",Micropolitan Statistical Area,36910,37032,37889,37956,122,857,67
545,28620,,37055,"Dare County, NC",County or equivalent,36910,37032,37889,37956,122,857,67
545,47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1799683,1801090,1805562,1806840,1407,4472,1278
545,47260,,37029,"Camden County, NC",County or equivalent,10357,10407,10816,11088,50,409,272
545,47260,,37053,"Currituck County, NC",County or equivalent,28103,28401,29714,31015,298,1313,1301
545,47260,,37073,"Gates County, NC",County or equivalent,10475,10448,10403,10383,-27,-45,-20
545,47260,,51073,"Gloucester County, VA",County or equivalent,38716,38718,39131,39493,2,413,362
545,47260,,51093,"Isle of Wight County, VA",County or equivalent,38610,38702,39393,40151,92,691,758
545,47260,,51095,"James City County, VA",County or equivalent,78255,78478,79914,81199,223,1436,1285
545,47260,,51115,"Mathews County, VA",County or equivalent,8535,8520,8545,8490,-15,25,-55
545,47260,,51175,"Southampton County, VA",County or equivalent,18001,17952,18037,17932,-49,85,-105
545,47260,,51199,"York County, VA",County or equivalent,70055,70228,71176,71341,173,948,165
545,47260,,51550,"Chesapeake city, VA",County or equivalent,249415,249803,251739,252488,388,1936,749
545,47260,,51620,"Franklin city, VA",County or equivalent,8179,8149,8128,8247,-30,-21,119
545,47260,,51650,"Hampton city, VA",County or equivalent,137158,137276,137847,138037,118,571,190
545,47260,,51700,"Newport News city, VA",County or equivalent,186243,186033,184764,184306,-210,-1269,-458
545,47260,,51710,"Norfolk city, VA",County or equivalent,238001,237738,235025,232995,-263,-2713,-2030
545,47260,,51735,"Poquoson city, VA",County or equivalent,12455,12472,12609,12582,17,137,-27
545,47260,,51740,"Portsmouth city, VA",County or equivalent,97915,97954,97638,97029,39,-316,-609
545,47260,,51800,"Suffolk city, VA",County or equivalent,94326,94697,96328,98537,371,1631,2209
545,47260,,51810,"Virginia Beach city, VA",County or equivalent,459471,459646,458680,455618,175,-966,-3062
545,47260,,51830,"Williamsburg city, VA",County or equivalent,15413,15468,15675,15909,55,207,234
548,,,,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Combined Statistical Area,9973445,9953975,9961484,9968104,-19470,7509,6620
548,12580,,,"Baltimore-Columbia-Towson, MD",Metropolitan Statistical Area,2844513,2842463,2843354,2835672,-2050,891,-7682
548,12580,,24003,"Anne Arundel County, MD",County or equivalent,588265,589054,592052,593286,789,2998,1234
548,12580,,24005,"Baltimore County, MD",County or equivalent,854554,853325,850634,846161,-1229,-2691,-4473
548,12580,,24013,"Carroll County, MD",County or equivalent,172890,172923,174208,175305,33,1285,1097
548,12580,,24025,"Harford County, MD",County or equivalent,260924,261213,263292,263867,289,2079,575
548,12580,,24027,"Howard County, MD",County or equivalent,332316,332786,335287,335411,470,2501,124
548,12580,,24035,"Queen Anne's County, MD",County or equivalent,49871,50023,50900,51711,152,877,811
548,12580,,24510,"Baltimore city, MD",County or equivalent,585693,583139,576981,569931,-2554,-6158,-7050
548,15680,,,"California-Lexington Park, MD",Metropolitan Statistical Area,113775,113987,114664,114877,212,677,213
548,15680,,24037,"St. Mary's County, MD",County or equivalent,113775,113987,114664,114877,212,677,213
548,16540,,,"Chambersburg-Waynesboro, PA",Metropolitan Statistical Area,155950,155939,156589,156902,-11,650,313
548,16540,,42055,"Franklin County, PA",County or equivalent,155950,155939,156589,156902,-11,650,313
548,20660,,,"Easton, MD",Micropolitan Statistical Area,37520,37481,37796,37932,-39,315,136
548,20660,,24041,"Talbot County, MD",County or equivalent,37520,37481,37796,37932,-39,315,136
548,25180,,,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,293854,294455,298671,302510,601,4216,3839
548,25180,,24043,"Washington County, MD",County or equivalent,154709,154677,155197,155590,-32,520,393
548,25180,,54003,"Berkeley County, WV",County or equivalent,122078,122691,126194,129490,613,3503,3296
548,25180,,54065,"Morgan County, WV",County or equivalent,17067,17087,17280,17430,20,193,150
548,47900,,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,6385198,6366679,6364907,6373756,-18519,-1772,8849
548,47900,23224,,"Frederick-Gaithersburg-Rockville, MD",Metropolitan Division,1333763,1333590,1336334,1339600,-173,2744,3266
548,47900,23224,24021,"Frederick County, MD",County or equivalent,271709,272765,280410,287079,1056,7645,6669
548,47900,23224,24031,"Montgomery County, MD",County or equivalent,1062054,1060825,1055924,1052521,-1229,-4901,-3403
548,47900,47894,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Division,5051435,5033089,5028573,5034156,-18346,-4516,5583
548,47900,47894,11001,"District of Columbia, DC",County or equivalent,689546,670868,668791,671803,-18678,-2077,3012
548,47900,47894,24009,"Calvert County, MD",County or equivalent,92785,92905,94226,94573,120,1321,347
548,47900,47894,24017,"Charles County, MD",County or equivalent,166621,166726,168870,170102,105,2144,1232
548,47900,47894,24033,"Prince George's County, MD",County or equivalent,967194,965290,956254,946971,-1904,-9036,-9283
548,47900,47894,51013,"Arlington County, VA",County or equivalent,238644,238799,233574,234000,155,-5225,426
548,47900,47894,51043,"Clarke County, VA",County or equivalent,14787,14813,14916,15266,26,103,350
548,47900,47894,51047,"Culpeper County, VA",County or equivalent,52554,52766,53785,54381,212,1019,596
548,47900,47894,51059,"Fairfax County, VA",County or equivalent,1150305,1148558,1141645,1138331,-1747,-6913,-3314
548,47900,47894,51061,"Fauquier County, VA",County or equivalent,72956,72990,74022,74664,34,1032,642
548,47900,47894,51107,"Loudoun County, VA",County or equivalent,420955,422669,428435,432085,1714,5766,3650
548,47900,47894,51113,"Madison County, VA",County or equivalent,13842,13860,13950,14000,18,90,50
548,47900,47894,51153,"Prince William County, VA",County or equivalent,482198,482790,485205,486943,592,2415,1738
548,47900,47894,51157,"Rappahannock County, VA",County or equivalent,7350,7321,7437,7502,-29,116,65
548,47900,47894,51177,"Spotsylvania County, VA",County or equivalent,140094,140594,143957,146688,500,3363,2731
548,47900,47894,51179,"Stafford County, VA",County or equivalent,156937,157746,161584,163380,809,3838,1796
548,47900,47894,51187,"Warren County, VA",County or equivalent,40724,40786,40957,41440,62,171,483
548,47900,47894,51510,"Alexandria city, VA",County or equivalent,159461,159125,155203,155525,-336,-3922,322
548,47900,47894,51600,"Fairfax city, VA",County or equivalent,24148,24175,24391,24835,27,216,444
548,47900,47894,51610,"Falls Church city, VA",County or equivalent,14658,14677,14546,14586,19,-131,40
548,47900,47894,51630,"Fredericksburg city, VA",County or equivalent,27979,27995,28458,28757,16,463,299
548,47900,47894,51683,"Manassas city, VA",County or equivalent,42773,42692,42765,42642,-81,73,-123
548,47900,47894,51685,"Manassas Park city, VA",County or equivalent,17217,17161,17082,16703,-56,-79,-379
548,47900,47894,54037,"Jefferson County, WV",County or equivalent,57707,57783,58520,58979,76,737,459
548,49020,,,"Winchester, VA-WV",Metropolitan Statistical Area,142635,142971,145503,146455,336,2532,952
548,49020,,51069,"Frederick County, VA",County or equivalent,91421,91865,94014,95051,444,2149,1037
548,49020,,51840,"Winchester city, VA",County or equivalent,28122,28009,28115,27936,-113,106,-179
548,49020,,54027,"Hampshire County, WV",County or equivalent,23092,23097,23374,23468,5,277,94
554,,,,"Wausau-Stevens Point-Wisconsin Rapids, WI",Combined Statistical Area,311022,311075,309713,311045,53,-1362,1332
554,44620,,,"Stevens Point, WI",Micropolitan Statistical Area,70376,70402,69429,70718,26,-973,1289
554,44620,,55097,"Portage County, WI",County or equivalent,70376,70402,69429,70718,26,-973,1289
554,48140,,,"Wausau-Weston, WI",Metropolitan Statistical Area,166428,166476,166199,166334,48,-277,135
554,48140,,55069,"Lincoln County, WI",County or equivalent,28421,28429,28453,28376,8,24,-77
554,48140,,55073,"Marathon County, WI",County or equivalent,138007,138047,137746,137958,40,-301,212
554,49220,,,"Wisconsin Rapids-Marshfield, WI",Micropolitan Statistical Area,74218,74197,74085,73993,-21,-112,-92
554,49220,,55141,"Wood County, WI",County or equivalent,74218,74197,74085,73993,-21,-112,-92
556,,,,"Wichita-Winfield, KS",Combined Statistical Area,682186,683040,683304,684492,854,264,1188
556,48620,,,"Wichita, KS",Metropolitan Statistical Area,647639,648516,648652,650039,877,136,1387
556,48620,,20015,"Butler County, KS",County or equivalent,67383,67390,67958,68240,7,568,282
556,48620,,20079,"Harvey County, KS",County or equivalent,34034,33998,33827,33801,-36,-171,-26
556,48620,,20173,"Sedgwick County, KS",County or equivalent,523830,524786,524481,525525,956,-305,1044
556,48620,,20191,"Sumner County, KS",County or equivalent,22392,22342,22386,22473,-50,44,87
556,49060,,,"Winfield, KS",Micropolitan Statistical Area,34547,34524,34652,34453,-23,128,-199
